Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation,Sub Early Probability
Salim El Jebari,MF,9.0,0.0,7.0,0.012526955,Monitor,0.689394133
Daniel Jebbison,FW,18.0,0.0,2.0,0.01252394,Monitor,0.207796547
Jeffinho,"FW,MF",306.0,0.026143791,1.529411765,0.012427478,Monitor,0.281136143
Fredrik Jensen,"MF,FW",1341.0,0.028337062,0.88590604,0.012080819,Sub Early,0.536684654
Mathias Jensen,MF,2205.0,0.021315193,0.889795918,0.011791434,Sub Early,0.770063167
Moritz Jenz,DF,1745.9999999999998,0.002863688,0.603092784,0.01194517,Sub Early,0.581552709
Gabriel Jesus,FW,1475.9999999999998,0.025745257,2.036585366,0.012035603,Sub Early,0.688637635
Juan Jesus,DF,2115.0,0.002836879,0.519148936,0.011821578,Monitor,0.683889307
Alejandro Jiménez,DF,72.0,0.013888889,1.0,0.012505854,Monitor,0.171275293
Raúl Jiménez,FW,1395.0,0.012903226,1.509677419,0.012062732,Sub Early,0.586733035
João Pedro,"FW,MF",2043.0,0.023984337,1.731277533,0.011845694,Sub Early,0.799484236
Joelinton,"MF,FW",1278.0,0.020344288,1.295774648,0.01210192,Sub Early,0.542801236
Ben Johnson,"DF,FW",540.0,0.0,0.583333333,0.012349103,Monitor,0.219383612
Brennan Johnson,FW,2088.0,0.028735632,0.849137931,0.011830621,Sub Early,0.751015606
Joseph Johnson,DF,81.0,0.0,0.555555556,0.012502839,Monitor,0.132755014
Sam Johnstone,GK,1800.0,0.0,0.025,0.011927083,Monitor,0.531461771
Curtis Jones,MF,1170.0,0.011111111,0.884615385,0.012138093,Sub Early,0.44385241
Frenkie de Jong,MF,1638.0,0.014041514,0.697802198,0.011981343,Sub Early,0.581046068
Joan Jordán,MF,378.0,0.005291005,0.595238095,0.012403363,Monitor,0.193368481
Jordi,"MF,DF",576.0,0.012152778,1.671875,0.012337046,Monitor,0.343172199
Kaio Jorge,FW,810.0,0.013580247,1.333333333,0.01225867,Sub Early,0.382609927
Jorginho,MF,918.0,0.013071895,0.480392157,0.012222497,Monitor,0.329806854
Willian José,FW,1971.0,0.02130898,0.712328767,0.011869809,Sub Early,0.696090428
Joselu,FW,1683.0,0.01426025,0.79144385,0.011966271,Sub Early,0.605296484
Diogo Jota,FW,1143.0,0.030621172,2.015748031,0.012147137,Sub Early,0.597527439
Antoine Joujou,"FW,MF",782.9999999999999,0.014048531,1.712643678,0.012267714,Sub Early,0.414219626
Luka Jović,FW,872.9999999999999,0.020618557,1.164948454,0.012237569,Sub Early,0.399459068
Kamil Jóźwiak,MF,567.0,0.010582011,1.634920635,0.01234006,Monitor,0.333938648
Juanmi,FW,872.9999999999999,0.017182131,1.958762887,0.012237569,Sub Early,0.475828494
Juanpe,DF,747.0000000000001,0.0,0.469879518,0.012279771,Monitor,0.259346293
Mads Juel Andersen,DF,396.00000000000006,0.002525253,1.0,0.012397334,Monitor,0.221803605
Christopher Jullien,DF,1233.0,0.00243309,0.562043796,0.012116992,Monitor,0.411461226
Anthony Jung,DF,2583.0,0.002710027,0.341463415,0.011664828,Monitor,0.786103486
Eli Junior Kroupi,"FW,MF",1080.0,0.017592593,1.216666667,0.012168238,Sub Early,0.464246247
Hamed Junior Traorè,MF,45.0,0.022222222,1.6,0.012514897,Monitor,0.217315963
Vinicius Júnior,FW,1863.0,0.026838433,1.787439614,0.011905982,Sub Early,0.768254615
Josip Juranović,DF,1296.0,0.031635802,0.472222222,0.012095891,Monitor,0.484928497
David Jurásek,DF,495.0,0.014141414,0.709090909,0.012364175,Monitor,0.2404095
Julian Justvan,"FW,MF",45.0,0.0,0.8,0.012514897,Monitor,0.139607199
Filip Jørgensen,GK,3240.0,0.0,0.083333333,0.011444775,Monitor,0.882849171
Mathias Jørgensen,DF,1089.0,0.007346189,0.47107438,0.012165223,Monitor,0.367943574
Mohamed Kaba,MF,1377.0,0.009440813,1.588235294,0.012068761,Sub Early,0.581926383
Sory Kaba,FW,720.0,0.011111111,3.05,0.012288815,Sub Early,0.530070247
Ozan Kabak,DF,2286.0,0.005249344,0.661417323,0.011764304,Sub Early,0.745683095
Christian Kabasele,DF,864.0,0.00462963,0.78125,0.012240584,Sub Early,0.326625315
Issa Kaboré,DF,1728.0,0.010416667,1.015625,0.011951199,Sub Early,0.633848388
Abdoul Kader Bamba,"FW,MF",612.0,0.022875817,1.191176471,0.012324988,Sub Early,0.328389726
Yaya Kader Fofana,"MF,DF",36.0,0.0,2.5,0.012517911,Monitor,0.249706481
Pavel Kadeřábek,"DF,FW",2412.0,0.017827529,0.406716418,0.011722102,Monitor,0.775466307
Tino Kadewere,"FW,MF",297.0,0.02020202,1.272727273,0.012430493,Monitor,0.24740236
Kaiky,DF,522.0,0.003831418,0.5,0.012355132,Monitor,0.215003727
Florian Kainz,"MF,FW",2196.0,0.028233151,0.709016393,0.011794448,Sub Early,0.764881381
Sasa Kalajdzic,FW,162.0,0.037037037,1.444444444,0.012475709,Monitor,0.255922392
Arnaud Kalimuendo,FW,2142.0,0.018207283,1.277310924,0.011812535,Sub Early,0.78010057
Gedeon Kalulu,DF,972.0,0.009259259,0.833333333,0.012204411,Sub Early,0.372703524
Pierre Kalulu,DF,378.0,0.005291005,0.357142857,0.012403363,Monitor,0.177917877
Daichi Kamada,MF,1548.0,0.018087855,1.296511628,0.012011487,Sub Early,0.62308159
Waren Kamanzi,"DF,FW",1188.0,0.012626263,0.833333333,0.012132064,Sub Early,0.447443602
Boubacar Kamara,MF,1655.9999999999998,0.012681159,1.065217391,0.011975314,Sub Early,0.62160325
Hassane Kamara,DF,2223.0,0.010346379,0.83805668,0.011785405,Sub Early,0.752917757
Willy Kambwala,DF,333.0,0.0,0.702702703,0.012418435,Monitor,0.1844304
Jakub Kamiński,"FW,MF",477.0,0.016771488,0.849056604,0.012370204,Monitor,0.251473304
Thomas Kaminski,GK,3401.9999999999995,0.000293945,0.026455026,0.011390515,Monitor,0.90096988
Kevin Kampl,MF,1359.0,0.011773363,0.754966887,0.01207479,Sub Early,0.49245284
Harry Kane,FW,2835.0,0.026455026,0.679365079,0.011580424,Sub Early,0.878745918
Lee Kang-in,"FW,MF",1467.0,0.023176551,0.705521472,0.012038617,Sub Early,0.546881534
Yann Karamoh,"MF,FW",162.0,0.00617284,2.555555556,0.012475709,Monitor,0.297541819
Atakan Karazor,MF,2619.0,0.012600229,0.666666667,0.01165277,Sub Early,0.828373372
Ayman Kari,MF,891.0,0.016835017,1.171717172,0.012231541,Sub Early,0.397852515
Emir Karic,DF,1782.0,0.011784512,0.702020202,0.011933112,Sub Early,0.621537173
Loris Karius,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Jesper Karlsson,FW,342.0,0.014619883,0.842105263,0.012415421,Monitor,0.216244714
Jon Karrikaburu,"MF,FW",18.0,0.0,5.5,0.01252394,Monitor,0.54110687
Rick Karsdorp,DF,1188.0,0.01010101,0.386363636,0.012132064,Monitor,0.395331277
Grigoris Kastanos,"MF,DF",1475.9999999999998,0.02303523,1.12195122,0.012035603,Sub Early,0.593236198
Silas Katompa,"FW,MF",900.0,0.024444444,2.19,0.012228526,Sub Early,0.525192624
Panos Katseris,DF,1044.0,0.010536398,1.836206897,0.012180295,Sub Early,0.503650533
Mikkel Kaufmann,FW,486.00000000000006,0.010288066,2.388888889,0.01236719,Monitor,0.383597129
Michael Kayode,DF,2061.0,0.008248423,0.72489083,0.011839665,Sub Early,0.697861686
Moise Kean,FW,657.0,0.00761035,2.342465753,0.012309916,Sub Early,0.426614947
Michael Keane,DF,441.00000000000006,0.002267574,0.551020408,0.012382262,Monitor,0.199112692
Ibrahima Kebe,MF,9.0,0.0,5.0,0.012526955,Monitor,0.484604349
Kévin Keben Biakolo,DF,522.0,0.005747126,1.310344828,0.012355132,Monitor,0.282857114
Yassine Kechta,MF,1845.0,0.016260163,0.946341463,0.011912011,Sub Early,0.672992151
Thilo Kehrer,"DF,MF",18.0,0.0,5.0,0.01252394,Monitor,0.487521803
Habib Keita,MF,1278.0,0.008607199,1.190140845,0.01210192,Sub Early,0.505998509
Naby Keïta,"MF,DF",108.0,0.0,1.833333333,0.012493796,Monitor,0.215338068
Yannik Keitel,"DF,MF",918.0,0.003267974,0.62745098,0.012222497,Sub Early,0.324903568
Caoimhín Kelleher,GK,900.0,0.001111111,0.0,0.012228526,Monitor,0.260584343
Lloyd Kelly,DF,1557.0,0.006422608,0.780346821,0.012008473,Sub Early,0.547611123
Omari Kellyman,FW,36.0,0.0,2.0,0.012517911,Monitor,0.211667895
Aljoscha Kemlein,MF,27.0,0.0,3.333333333,0.012520926,Monitor,0.319953338
Tobias Kempe,MF,1350.0,0.024444444,1.04,0.012077805,Sub Early,0.547590508
Milos Kerkez,DF,1971.0,0.006595637,0.913242009,0.011869809,Sub Early,0.687150801
Kaine Kesler-Hayden,"MF,DF",9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Reda Khadra,"FW,MF",1368.0,0.019005848,1.348684211,0.012071776,Sub Early,0.574313942
Wahbi Khazri,FW,1134.0,0.009700176,1.531746032,0.012150151,Sub Early,0.498339083
Rani Khedira,MF,1341.0,0.003728561,0.899328859,0.012080819,Sub Early,0.484592881
Abdukodir Khusanov,DF,810.0,0.001234568,0.677777778,0.01225867,Sub Early,0.295758362
Kiké,"FW,MF",1422.0,0.016174402,1.930379747,0.012053689,Sub Early,0.644439019
Luca Kilian,DF,639.0,0.001564945,0.478873239,0.012315945,Monitor,0.236490363
Max Kilman,DF,3420.0,0.005555556,0.421052632,0.011384486,Monitor,0.920320406
Joshua Kimmich,"MF,DF",2178.0,0.036271809,0.462809917,0.011800477,Monitor,0.754096621
Jakub Kiwior,DF,945.0,0.010582011,0.60952381,0.012213454,Sub Early,0.345187427
Simon Kjær,DF,1170.0,0.004273504,0.346153846,0.012138093,Monitor,0.373704305
Davy Klaassen,MF,207.0,0.014492754,1.347826087,0.012460637,Monitor,0.223254865
Christoph Klarer,DF,2358.0,0.006785411,0.492366412,0.011740189,Monitor,0.752117304
Tim Kleindienst,FW,2871.0,0.014629049,2.244514107,0.011568366,Sub Early,0.930631383
Lukas Klostermann,DF,1440.0,0.004166667,0.34375,0.01204766,Monitor,0.458110102
Justin Kluivert,"MF,FW",1917.0,0.015127804,1.718309859,0.011887896,Sub Early,0.757097645
Ansgar Knauff,"MF,DF",2106.0,0.012820513,1.226495726,0.011824593,Sub Early,0.759653231
Robin Knoche,DF,1917.0,0.002086594,0.450704225,0.011887896,Monitor,0.617473165
Gregor Kobel,GK,2367.0,0.0,0.030418251,0.011737174,Monitor,0.703519163
Robin Koch,DF,2736.0,0.002192982,0.381578947,0.011613583,Monitor,0.819484701
Philipp Köhn,GK,1980.0,0.0,0.0,0.011866795,Monitor,0.586340108
Dominik Kohr,"DF,MF",2187.0,0.007315958,1.082304527,0.011797463,Sub Early,0.758780626
Koke,MF,2493.0,0.012033694,0.545126354,0.011694972,Monitor,0.794702318
Sead Kolašinac,DF,2178.0,0.004132231,0.70661157,0.011800477,Sub Early,0.720158405
Luca Koleosho,"MF,FW",972.0,0.013374486,1.314814815,0.012204411,Sub Early,0.430941737
Randal Kolo Muani,"FW,MF",1269.0,0.029156816,2.212765957,0.012104935,Sub Early,0.652609082
Mert Kömür,"MF,DF",117.0,0.017094017,1.076923077,0.012490781,Monitor,0.188886674
Cheick Konaté,DF,1071.0,0.016806723,1.134453782,0.012171252,Sub Early,0.450885959
Ibrahima Konaté,DF,1575.0,0.005079365,0.674285714,0.012002444,Sub Early,0.539201855
Geoffrey Kondogbia,MF,1467.0,0.007498296,0.987730061,0.012038617,Sub Early,0.543059645
Abdoul Koné,DF,189.0,0.010582011,1.142857143,0.012466666,Monitor,0.199048234
Amadou Koné,MF,477.0,0.006289308,1.245283019,0.012370204,Monitor,0.266599527
Ibrahima Koné,FW,279.0,0.007168459,1.193548387,0.012436522,Monitor,0.216965625
Manu Koné,MF,1557.0,0.016056519,1.485549133,0.012008473,Sub Early,0.640563278
Ezri Konsa,DF,3069.0,0.002932551,0.457478006,0.011502049,Monitor,0.879108908
Teun Koopmeiners,MF,2628.0,0.029299848,1.400684932,0.011649756,Sub Early,0.885598228
Odilon Kossounou,DF,1809.0,0.006080708,0.52238806,0.011924069,Monitor,0.599714323
Filip Kostić,DF,1818.0,0.02420242,0.896039604,0.011921054,Sub Early,0.675750825
N'Guessan Kouadio,"MF,FW",108.0,0.0,2.833333333,0.012493796,Monitor,0.296588054
Christian Kouamé,FW,1089.0,0.013774105,2.008264463,0.012165223,Sub Early,0.543662653
Rominigue Kouamé,MF,819.0,0.004884005,0.758241758,0.012255656,Sub Early,0.312265896
Koffi Kouao,DF,864.0,0.009259259,1.25,0.012240584,Sub Early,0.381815941
Tomáš Koubek,GK,270.0,0.0,0.0,0.012439536,Monitor,0.133525596
Therence Koudou,DF,315.0,0.015873016,1.285714286,0.012424464,Monitor,0.2457705
Jules Koundé,DF,2898.0000000000005,0.008971705,0.540372671,0.011559323,Monitor,0.864166708
Boubakar Kouyaté,DF,1926.0,0.003634476,0.822429907,0.011884881,Sub Early,0.66007721
Cheikhou Kouyaté,MF,216.0,0.00462963,1.416666667,0.012457623,Monitor,0.215600044
Mateo Kovačić,MF,1548.0,0.014211886,0.715116279,0.012011487,Sub Early,0.554581569
Viktor Kovalenko,MF,612.0,0.016339869,0.867647059,0.012324988,Sub Early,0.286720938
Matej Kovar,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Dawid Kownacki,FW,378.0,0.013227513,2.357142857,0.012403363,Monitor,0.353777292
Emil Krafth,DF,909.0,0.00990099,0.653465347,0.012225512,Sub Early,0.3375927
Alex Král,MF,1368.0,0.003654971,0.736842105,0.012071776,Sub Early,0.47576112
Andrej Kramarić,"MF,FW",2196.0,0.045081967,0.901639344,0.011794448,Sub Early,0.803632822
Christoph Kramer,MF,252.0,0.007936508,1.357142857,0.012445565,Monitor,0.22417021
Frans Krätzig,DF,54.0,0.037037037,0.666666667,0.012511882,Monitor,0.17632733
Tom Krauß,MF,1350.0,0.007407407,1.406666667,0.012077805,Sub Early,0.549823775
Rasmus Kristensen,DF,1745.9999999999998,0.008018328,0.556701031,0.01194517,Monitor,0.587621301
Thomas Kristensen,DF,2097.0,0.002384359,0.665236052,0.011827607,Sub Early,0.691499584
Toni Kroos,MF,2124.0,0.033427495,0.377118644,0.011818564,Monitor,0.72887572
Nikola Krstović,FW,2376.0,0.020622896,2.090909091,0.01173416,Sub Early,0.874390339
Rade Krunić,MF,684.0,0.007309942,0.894736842,0.012300872,Sub Early,0.292147568
Lukas Kübler,DF,1845.0,0.002710027,0.482926829,0.011912011,Monitor,0.599810424
Takefusa Kubo,"FW,MF",2151.0,0.032078103,1.276150628,0.01180952,Sub Early,0.801912452
Mohammed Kudus,"FW,MF",2484.0,0.016908213,1.626811594,0.011697987,Sub Early,0.863988982
Christian Kühlwetter,MF,9.0,0.222222222,4.0,0.012526955,Monitor,0.809256497
Dejan Kulusevski,"FW,MF",2763.0,0.027868259,1.693811075,0.011604539,Sub Early,0.911745706
Sael Kumbedi,DF,927.0,0.006472492,1.504854369,0.012219483,Sub Early,0.421911747
Marash Kumbulla,DF,360.0,0.0,0.275,0.012409392,Monitor,0.163112061
Layvin Kurzawa,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Berkan Kutlu,MF,198.00000000000003,0.025252525,0.545454545,0.012463652,Monitor,0.181042353
Daler Kuzyaev,MF,2088.0,0.015804598,0.931034483,0.011830621,Sub Early,0.736244073
Khvicha Kvaratskhelia,FW,2736.0,0.029239766,1.0625,0.011613583,Sub Early,0.885028797
Giorgi Kvernadze,"FW,DF",62.99999999999999,0.0,3.571428571,0.012508868,Monitor,0.35319565
Moritz-Broni Kwarteng,FW,279.0,0.017921147,2.516129032,0.012436522,Monitor,0.349378313
Grejohn Kyei,FW,1026.0,0.014619883,2.114035088,0.012186324,Sub Early,0.536469156
Giorgos Kyriakopoulos,DF,1710.0,0.014035088,0.605263158,0.011957227,Sub Early,0.594042892
Luca de la Torre,MF,1953.0,0.011264721,1.294930876,0.011875838,Sub Early,0.724734855
Gaëtan Laborde,"FW,MF",1908.0,0.017819706,0.882075472,0.01189091,Sub Early,0.687722159
Alexandre Lacazette,FW,2295.0,0.018300654,1.478431373,0.01176129,Sub Early,0.82519923
Maxence Lacroix,DF,2358.0,0.005513147,0.664122137,0.011740189,Sub Early,0.763616648
Alban Lafont,GK,2493.0,0.0,0.039711191,0.011694972,Monitor,0.73722757
Yoel Lago,DF,90.0,0.0,0.3,0.012499825,Monitor,0.121865236
Aïssa Laïdouni,MF,1071.0,0.014005602,1.075630252,0.012171252,Sub Early,0.438621259
Konrad Laimer,"DF,MF",1773.0,0.015228426,1.005076142,0.011936126,Sub Early,0.65578169
Stefan Lainer,"DF,MF",747.0000000000001,0.012048193,0.819277108,0.012279771,Sub Early,0.311236404
Kenny Lala,DF,2970.0,0.013468013,0.515151515,0.011535207,Monitor,0.877838018
Adam Lallana,"MF,FW",846.0,0.01891253,0.893617021,0.012246613,Sub Early,0.360281411
Mathis Lambourde,FW,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Érik Lamela,"FW,MF",459.0,0.030501089,2.745098039,0.012376233,Monitor,0.455057811
Mohamed Lamine Bayo,FW,1386.0,0.013708514,1.233766234,0.012065747,Sub Early,0.556587768
Didier Lamkel Zé,"FW,MF",549.0,0.012750455,1.442622951,0.012346089,Monitor,0.314865438
Tariq Lamptey,"DF,FW",918.0,0.01416122,1.245098039,0.012222497,Sub Early,0.408258789
Bruno Langa,DF,819.0,0.00976801,0.384615385,0.012255656,Monitor,0.287523014
Gianluca Lapadula,FW,1206.0,0.01907131,1.164179104,0.012126036,Sub Early,0.502647225
Aymeric Laporte,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Julien Laporte,DF,1818.0,0.000550055,0.356435644,0.011921054,Monitor,0.573586085
Cyle Larin,FW,1827.0,0.008757526,1.620689655,0.01191804,Sub Early,0.715574913
Yasser Larouci,DF,531.0,0.003766478,0.355932203,0.012352118,Monitor,0.206561191
Hugo Larsson,MF,1890.0,0.006878307,0.714285714,0.011896939,Sub Early,0.645368966
Jamaal Lascelles,DF,1080.0,0.002777778,0.558333333,0.012168238,Monitor,0.364691282
Juanmi Latasa,FW,1557.0,0.013487476,2.757225434,0.012008473,Sub Early,0.750548705
Toni Lato,DF,1548.0,0.007105943,0.761627907,0.012011487,Sub Early,0.544199208
Armand Lauriente,FW,2906.9999999999995,0.019263846,1.3374613,0.011556308,Sub Early,0.908378745
Roméo Lavia,MF,36.0,0.0,0.75,0.012517911,Monitor,0.135672547
Lázaro,"FW,MF",288.0,0.020833333,1.65625,0.012433507,Monitor,0.278082908
Valentino Lazaro,"DF,MF",1998.0,0.019019019,0.81981982,0.011860766,Sub Early,0.708889165
Darko Lazović,"FW,MF",1926.0,0.018691589,0.485981308,0.011884881,Monitor,0.657088309
Manuel Lazzari,DF,1674.0000000000002,0.006571087,0.715053763,0.011969285,Sub Early,0.57837427
Théo Le Bris,"DF,MF",1512.0,0.009920635,0.863095238,0.012023545,Sub Early,0.549498104
Julien Le Cardinal,DF,477.0,0.004192872,0.886792453,0.012370204,Monitor,0.234304561
Jérémy Le Douaron,FW,1620.0,0.008641975,1.694444444,0.011987372,Sub Early,0.664779753
Enzo Le Fée,MF,1530.0,0.018954248,1.235294118,0.012017516,Sub Early,0.613144702
Vincent Le Goff,"DF,MF",540.0,0.02037037,0.45,0.012349103,Monitor,0.240665703
Robin Le Normand,DF,2466.0,0.002027575,0.689781022,0.011704015,Sub Early,0.784723339
Nicola Leali,GK,180.0,0.0,0.1,0.01246968,Monitor,0.125210816
Rafael Leão,FW,2511.0,0.030665074,1.272401434,0.011688943,Sub Early,0.8643061
Adrien Lebeau,"MF,FW",54.0,0.092592593,1.833333333,0.012511882,Monitor,0.364391655
Jean-Louis Leca,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Benjamin Lecomte,GK,2700.0,0.001111111,0.006666667,0.01162564,Monitor,0.785112743
Jeremías Ledesma,GK,3051.0,0.000327761,0.020648968,0.011508078,Monitor,0.851999598
Pierre Lees-Melou,MF,2520.0,0.012301587,1.207142857,0.011685929,Sub Early,0.842264872
Diogo Leite,DF,2700.0,0.002222222,0.76,0.01162564,Sub Early,0.836020317
Maxim Leitsch,DF,378.0,0.0,0.238095238,0.012403363,Monitor,0.164139721
Florian Lejeune,DF,3330.0,0.003903904,0.378378378,0.01141463,Monitor,0.908645041
Stefan Lekovic,DF,27.0,0.0,0.0,0.012520926,Monitor,0.101062872
Iñigo Lekue,DF,1998.0,0.00950951,0.545045045,0.011860766,Monitor,0.665775046
Thomas Lemar,MF,162.0,0.00617284,1.166666667,0.012475709,Monitor,0.189159197
Mario Lemina,MF,2970.0,0.008417508,0.866666667,0.011535207,Sub Early,0.888851733
Álvaro Lemos,DF,252.0,0.0,0.857142857,0.012445565,Monitor,0.178667523
Ruben Lendinez,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Clément Lenglet,DF,1152.0,0.002604167,0.2109375,0.012144122,Monitor,0.351528187
Bernd Leno,GK,3420.0,0.0,0.026315789,0.011384486,Monitor,0.902804768
Christopher Lenz,"DF,MF",45.0,0.022222222,2.0,0.012514897,Monitor,0.247945719
Johann Lepenant,MF,252.0,0.011904762,1.428571429,0.012445565,Monitor,0.235722214
Jefferson Lerma,"MF,DF",2403.0,0.010819809,0.93258427,0.011725116,Sub Early,0.800996257
Léo Leroy,MF,495.0,0.01010101,1.763636364,0.012364175,Monitor,0.324587053
Robert Lewandowski,FW,2754.0,0.019607843,1.382352941,0.011607554,Sub Early,0.892614747
Jamie Leweling,"FW,MF",1520.9999999999998,0.020381328,1.514792899,0.01202053,Sub Early,0.641374522
Rico Lewis,"DF,MF",810.0,0.018518519,0.344444444,0.01225867,Monitor,0.297311932
Keane Lewis-Potter,"FW,DF",1440.0,0.011805556,0.91875,0.01204766,Sub Early,0.536319851
Philipp Lienhart,DF,1269.0,0.003152088,0.496453901,0.012104935,Monitor,0.417482907
Matthijs de Ligt,DF,1386.0,0.003607504,0.532467532,0.012065747,Monitor,0.459624356
Victor Lindelöf,DF,1332.0,0.007507508,0.466216216,0.012083834,Monitor,0.443640799
Jesper Lindstrøm,"FW,MF",432.0,0.030092593,1.958333333,0.012385276,Monitor,0.364305893
Karol Linetty,MF,1854.0,0.008090615,1.27184466,0.011908997,Sub Early,0.690409088
Samuel Lino,"DF,MF",2079.0,0.020683021,1.073593074,0.011833636,Sub Early,0.753726276
Luca Lipani,MF,387.0,0.007751938,0.604651163,0.012400349,Monitor,0.19923128
Pol Lirola,DF,1539.0000000000002,0.010396361,0.391812865,0.012014502,Monitor,0.508857792
Marcin Listkowski,FW,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Valentino Livramento,DF,1314.0,0.009893455,0.54109589,0.012089862,Monitor,0.45095542
Dejan Ljubicic,"MF,FW",2052.0,0.014619883,1.122807018,0.011842679,Sub Early,0.741130981
Javier Llabrés,"MF,FW",243.00000000000003,0.024691358,2.259259259,0.012448579,Monitor,0.327434601
Diego Llorente,DF,2169.0,0.002766252,0.518672199,0.011803492,Monitor,0.698666743
Marcos Llorente,"MF,DF",2565.0,0.014035088,0.754385965,0.011670857,Sub Early,0.825525525
Gautier Lloris,DF,2781.0,0.001797914,0.469255663,0.01159851,Monitor,0.832780796
Abou Lô,"MF,DF",198.00000000000003,0.01010101,0.818181818,0.012463652,Monitor,0.178844486
Giovani Lo Celso,MF,504.0,0.043650794,1.571428571,0.012361161,Monitor,0.374885703
Stanislav Lobotka,MF,3285.0,0.007305936,0.567123288,0.011429702,Monitor,0.912894876
Manuel Locatelli,MF,3006.0,0.010312708,0.631736527,0.01152315,Sub Early,0.885076198
Bradley Locko,DF,2961.0,0.009118541,1.094224924,0.011538222,Sub Early,0.897634976
Tom Lockyer,DF,1170.0,0.004273504,0.592307692,0.012138093,Monitor,0.398756713
Renan Lodi,DF,1233.0,0.01135442,1.116788321,0.012116992,Sub Early,0.489510631
Ruben Loftus-Cheek,MF,2070.0,0.015458937,1.160869565,0.01183665,Sub Early,0.750048224
Elysée Logbo,FW,252.0,0.011904762,3.571428571,0.012445565,Monitor,0.43633802
Enzo Loiodice,MF,1790.9999999999998,0.011166946,1.326633166,0.011930098,Sub Early,0.683653472
Sean Longstaff,MF,2745.0,0.010200364,0.727868852,0.011610568,Sub Early,0.851070305
Ademola Lookman,"FW,MF",1890.0,0.035978836,1.695238095,0.011896939,Sub Early,0.781352233
